order_id,store_id,customer_id,order_date,order_amount
7662,67,2463,2023-05-29,435.81
7663,51,1843,2023-09-21,309.22
7664,16,2369,2023-06-10,658.27
7665,87,58,2023-08-19,20.18
7666,113,46,2023-10-15,405.34
7667,50,733,2023-05-18,496.29
7668,13,503,2023-10-29,549.01
7669,104,1438,2023-01-07,867.19
7670,3,288,2023-12-10,408.12
7671,25,410,2023-01-15,247.78
7672,34,1338,2023-09-12,573.32
7673,112,791,2023-04-09,741.65
7674,6,681,2023-07-16,52.64
7675,53,871,2023-02-19,237.36
7676,116,778,2023-03-29,488.64
7677,110,890,2023-08-19,645.51
7678,38,767,2023-01-23,295.18
7679,54,1181,2023-01-10,372.25
7680,27,2263,2023-08-09,125.28
7681,41,2417,2023-06-29,762.23
7682,88,1999,2023-06-12,117.41
7683,98,1887,2023-09-11,794.56
7684,88,1643,2023-01-23,778.01
7685,92,1426,2023-12-19,271.94
7686,58,1927,2023-09-25,248.43
7687,33,1617,2023-05-29,945.0
7688,9,1622,2023-12-11,850.74
7689,96,192,2023-03-17,369.11
7690,28,2128,2023-11-01,722.26
7691,78,1985,2023-09-11,155.74
7692,105,2023,2023-05-30,471.67
7693,81,2266,2023-12-30,8.85
7694,2,257,2023-10-04,413.75
7695,63,569,2023-04-25,784.22
7696,102,1616,2023-10-25,805.65
7697,85,755,2023-11-30,796.7
7698,6,1754,2023-06-14,61.73
7699,54,1526,2023-10-12,917.17
7700,95,2134,2023-01-07,190.57
7701,89,559,2023-09-12,775.05
7702,56,179,2023-12-23,540.23
7703,28,54,2023-03-29,905.39
7704,64,67,2023-08-08,24.52
7705,112,1205,2023-05-27,220.7
7706,1,478,2023-01-16,531.73
7707,109,2455,2023-01-15,31.86
7708,12,1636,2023-12-20,616.62
7709,51,1411,2023-01-06,366.71
7710,95,714,2023-10-16,89.6
7711,23,2304,2023-01-17,852.58
7712,45,2172,2023-04-09,426.8
7713,96,1978,2023-06-12,360.9
7714,37,2270,2023-11-29,238.15
7715,70,309,2023-10-31,42.94
7716,51,2186,2023-06-23,887.9
7717,114,180,2023-03-04,96.61
7718,19,969,2023-09-06,622.07
7719,2,147,2023-01-30,567.23
7720,69,2132,2023-03-27,958.2
7721,91,1054,2023-05-13,574.09
7722,2,1968,2023-04-21,290.65
7723,2,1017,2023-03-31,410.93
7724,101,921,2023-10-14,237.85
7725,33,319,2023-06-02,845.21
7726,115,1644,2023-05-08,392.45
7727,35,219,2023-07-27,403.37
7728,99,209,2023-07-19,483.41
7729,14,2324,2023-01-06,209.4
7730,60,1532,2023-03-11,84.7
7731,71,416,2023-08-24,667.99
7732,120,1425,2023-10-08,454.95
7733,86,334,2023-02-23,737.59
7734,113,319,2023-01-29,615.83
7735,116,1924,2023-04-29,143.35
7736,77,454,2023-05-10,7.28
7737,96,1293,2023-08-22,42.18
7738,104,582,2023-03-04,84.15
7739,113,61,2023-08-02,599.14
7740,48,1979,2023-06-16,52.57
7741,114,953,2023-11-23,349.4
7742,27,1364,2023-09-02,998.13
7743,100,2499,2023-10-23,252.73
7744,9,137,2023-01-05,523.59
7745,15,1756,2023-03-12,801.08
7746,93,948,2023-01-07,36.2
7747,100,1485,2023-04-27,881.53
7748,11,1644,2023-02-02,473.76
7749,79,2123,2023-02-22,6.9
7750,49,779,2023-04-22,94.7
7751,51,1316,2023-09-30,869.21
7752,57,1027,2023-01-06,469.48
7753,77,1772,2023-10-30,349.28
7754,49,666,2023-03-01,527.87
7755,32,2359,2023-12-18,998.89
7756,30,1161,2023-12-25,637.18
7757,91,2358,2023-04-15,675.03
7758,116,2029,2023-01-03,530.88
7759,13,1271,2023-04-16,292.38
7760,80,973,2023-01-30,560.88
7761,109,983,2023-03-08,482.07
7762,9,1288,2023-10-23,721.18
7763,118,1955,2023-09-03,638.46
7764,35,48,2023-08-25,187.07
7765,31,1782,2023-01-05,522.39
7766,21,918,2023-10-24,124.46
7767,58,676,2023-01-20,965.87
7768,24,1910,2023-10-06,943.26
7769,17,1396,2023-12-03,144.72
7770,98,2368,2023-03-25,328.52
7771,5,1262,2023-10-10,386.12
7772,78,1929,2023-08-24,304.84
7773,73,631,2023-03-21,78.47
7774,81,1686,2023-11-08,659.58
7775,31,1095,2023-09-18,624.28
7776,88,1269,2023-10-30,633.9
7777,78,554,2023-09-03,313.47
7778,37,1033,2023-04-05,761.84
7779,38,836,2023-07-24,148.03
7780,31,2230,2023-04-12,776.99
7781,71,220,2023-02-28,510.86
7782,81,319,2023-03-30,616.1
7783,14,2032,2023-02-17,779.81
7784,110,2331,2023-02-28,371.45
7785,104,1964,2023-06-28,661.89
7786,55,851,2023-07-11,439.31
7787,48,2437,2023-02-17,6.37
7788,116,1500,2023-12-22,330.52
7789,30,2397,2023-06-27,87.65
7790,112,1645,2023-02-23,785.07
7791,22,1186,2023-05-30,999.74
7792,42,1128,2023-06-22,337.58
7793,22,1745,2023-01-08,376.61
7794,29,685,2023-02-22,373.27
7795,10,1478,2023-11-02,342.2
7796,20,826,2023-02-20,76.51
7797,112,2266,2023-11-29,789.2
7798,27,1883,2023-11-04,552.96
7799,77,80,2023-12-26,139.26
7800,21,1882,2023-03-15,650.66
7801,93,1043,2023-07-20,625.03
7802,33,2208,2023-04-16,794.67
7803,119,571,2023-06-21,500.89
7804,108,2166,2023-01-31,652.3
7805,28,725,2023-01-31,644.44
7806,93,1631,2023-11-15,500.8
7807,48,2392,2023-06-17,75.92
7808,21,263,2023-04-15,517.45
7809,42,680,2023-12-30,519.96
7810,9,2487,2023-12-24,555.34
7811,29,825,2023-03-11,187.54
7812,100,545,2023-12-16,940.1
7813,59,256,2023-10-18,713.48
7814,105,898,2023-01-04,462.83
7815,73,2012,2023-01-14,935.75
7816,92,1404,2023-03-28,651.08
7817,87,1798,2023-12-12,605.85
7818,119,2164,2023-12-22,773.45
7819,29,1828,2023-04-08,49.34
7820,19,1429,2023-07-26,570.23
7821,114,864,2023-12-24,145.12
7822,113,1870,2023-12-09,15.25
7823,72,1945,2023-05-27,533.82
7824,44,666,2023-04-22,743.5
7825,43,2202,2023-10-16,216.39
7826,29,26,2023-08-26,429.68
7827,85,875,2023-11-13,451.68
7828,26,1576,2023-01-24,76.91
7829,31,212,2023-12-26,614.71
7830,1,278,2023-10-12,452.54
7831,115,484,2023-04-16,555.19
7832,90,1781,2023-06-12,369.65
7833,45,1949,2023-03-17,130.81
7834,75,1288,2023-03-02,581.78
7835,30,1618,2023-01-09,642.31
7836,50,1386,2023-08-24,422.5
7837,19,983,2023-07-20,537.6
7838,73,982,2023-05-27,777.47
7839,43,1041,2023-04-07,907.11
7840,56,2229,2023-01-29,258.34
7841,14,996,2023-09-15,867.45
7842,120,1689,2023-03-27,194.63
7843,101,1866,2023-09-02,919.78
7844,102,2369,2023-08-04,868.18
7845,24,1954,2023-09-21,875.23
7846,109,1935,2023-05-09,295.41
7847,104,1000,2023-11-04,79.81
7848,118,246,2023-09-05,663.24
7849,42,1890,2023-04-14,808.03
7850,66,534,2023-05-26,126.12
7851,51,666,2023-02-25,568.29
7852,22,1527,2023-06-08,691.82
7853,88,446,2023-09-01,449.78
7854,116,135,2023-08-09,96.4
7855,81,2330,2023-12-24,872.81
7856,89,1209,2023-07-07,402.57
7857,110,1184,2023-07-18,494.23
7858,12,1645,2023-10-27,793.26
7859,79,1161,2023-08-26,643.35
7860,81,1336,2023-10-24,517.73
7861,85,1843,2023-12-25,498.49
7862,28,1763,2023-09-20,384.21
7863,22,1499,2023-03-15,31.56
7864,114,1082,2023-04-16,861.76
7865,29,174,2023-07-16,873.44
7866,4,245,2023-01-17,161.22
7867,17,784,2023-02-01,24.61
7868,72,1780,2023-05-23,356.33
7869,101,884,2023-01-20,55.92
7870,46,1830,2023-10-17,769.67
7871,16,1612,2023-10-31,710.7
7872,23,754,2023-05-01,144.04
7873,92,1140,2023-05-28,365.77
7874,41,2352,2023-03-29,925.68
7875,37,1045,2023-12-31,650.24
7876,33,998,2023-07-17,793.55
7877,30,1777,2023-11-17,421.88
7878,25,228,2023-12-04,426.67
7879,33,1076,2023-03-10,888.94
7880,57,2389,2023-04-15,597.18
7881,98,2272,2023-05-16,777.46
7882,40,475,2023-10-30,255.74
7883,49,1727,2023-07-13,144.25
7884,92,1492,2023-10-04,78.45
7885,114,19,2023-07-16,175.55
7886,99,634,2023-06-07,30.19
7887,60,886,2023-10-06,902.95
7888,84,2206,2023-06-27,409.87
7889,120,1998,2023-08-01,194.58
7890,75,688,2023-01-01,593.99
7891,71,306,2023-05-20,370.73
7892,13,2429,2023-10-07,223.7
7893,75,2204,2023-10-12,728.58
7894,61,1019,2023-08-08,367.31
7895,17,1003,2023-10-26,50.79
7896,22,2227,2023-09-15,860.11
7897,10,2232,2023-10-06,807.91
7898,63,2094,2023-09-14,512.03
7899,24,1594,2023-11-25,658.69
7900,102,711,2023-01-21,752.16
7901,73,1740,2023-12-02,721.21
7902,32,1148,2023-08-28,720.5
7903,78,459,2023-07-06,161.61
7904,108,851,2023-05-28,791.11
7905,89,319,2023-10-28,673.17
7906,4,428,2023-06-21,464.12
7907,70,237,2023-01-16,648.14
7908,95,74,2023-12-27,840.1
7909,70,698,2023-02-04,549.04
7910,23,578,2023-04-04,639.39
7911,7,2120,2023-08-29,78.6
7912,73,2477,2023-08-07,973.85
7913,6,2189,2023-05-31,408.6
7914,76,1834,2023-05-12,5.92
7915,96,1119,2023-06-26,207.25
7916,68,1629,2023-02-25,232.22
7917,55,955,2023-01-12,956.66
7918,77,1751,2023-07-29,160.04
7919,116,470,2023-01-20,524.22
7920,55,740,2023-07-13,951.97
7921,31,621,2023-08-15,205.96
7922,80,389,2023-01-27,320.99
7923,21,1344,2023-10-28,366.87
7924,20,2020,2023-06-13,236.59
7925,18,258,2023-08-15,227.53
7926,6,1925,2023-03-10,912.12
7927,32,391,2023-06-29,101.09
7928,119,898,2023-03-29,637.94
7929,26,833,2023-10-11,820.87
7930,115,82,2023-02-05,252.56
7931,82,1069,2023-12-26,500.91
7932,39,1558,2023-11-01,640.43
7933,111,178,2023-09-19,112.5
7934,116,1574,2023-01-18,231.99
7935,100,951,2023-07-11,354.71
7936,92,2135,2023-09-27,539.94
7937,70,111,2023-10-29,561.19
7938,35,1330,2023-07-12,631.22
7939,72,348,2023-07-20,706.66
7940,3,1176,2023-06-20,616.94
7941,2,1502,2023-08-16,198.61
7942,30,676,2023-06-11,520.69
7943,81,199,2023-07-05,293.62
7944,28,371,2023-08-26,576.39
7945,83,63,2023-10-27,579.59
7946,113,99,2023-04-03,9.07
7947,28,377,2023-05-29,925.69
7948,12,2055,2023-10-05,271.7
7949,40,2065,2023-11-25,433.4
7950,115,744,2023-03-12,89.12
7951,42,1349,2023-06-27,64.03
7952,55,595,2023-08-09,361.7
7953,2,418,2023-06-11,907.17
7954,57,162,2023-07-02,188.73
7955,102,1435,2023-10-19,489.94
7956,47,2475,2023-11-22,419.09
7957,57,1555,2023-04-15,260.06
7958,20,1481,2023-06-17,527.32
7959,108,2018,2023-12-26,349.97
7960,35,1031,2023-11-11,920.41
7961,52,1098,2023-10-02,146.95
7962,66,1903,2023-05-24,919.67
7963,30,1130,2023-03-20,895.34
7964,9,938,2023-12-18,959.56
7965,19,1836,2023-07-03,838.99
7966,2,793,2023-10-03,226.13
7967,88,931,2023-04-15,693.21
7968,32,1493,2023-04-28,277.67
7969,6,314,2023-03-05,611.37
7970,83,601,2023-07-25,810.77
7971,27,1717,2023-06-03,658.57
7972,48,1706,2023-04-05,615.33
7973,43,327,2023-10-06,63.62
7974,101,1292,2023-07-07,350.3
7975,99,2059,2023-10-05,816.94
7976,12,431,2023-01-04,817.84
7977,44,327,2023-10-09,207.08
7978,57,2228,2023-07-07,398.53
7979,40,2209,2023-09-27,689.62
7980,69,343,2023-07-24,251.05
7981,22,108,2023-08-13,591.23
7982,34,2258,2023-02-12,400.8
7983,82,64,2023-06-19,979.47
7984,119,2281,2023-06-04,824.82
7985,40,1697,2023-01-28,358.57
7986,88,2193,2023-01-11,631.78
7987,74,2406,2023-03-10,35.97
7988,67,1493,2023-03-09,864.27
7989,97,2217,2023-11-11,845.23
7990,83,241,2023-04-16,600.61
7991,84,1187,2023-11-12,345.48
7992,11,2159,2023-04-30,646.67
7993,105,390,2023-01-15,741.39
7994,40,369,2023-12-10,600.7
7995,100,2397,2023-03-08,978.67
7996,14,2458,2023-02-24,410.91
7997,85,1955,2023-11-27,950.46
7998,73,458,2023-06-09,562.23
7999,7,13,2023-03-19,9.87
8000,41,2168,2023-08-20,938.5
8001,16,1489,2023-09-09,595.67
8002,71,1070,2023-12-02,115.54
8003,94,822,2023-06-05,216.65
8004,98,1122,2023-10-08,120.84
8005,83,855,2023-12-23,983.44
8006,79,1484,2023-07-19,811.07
8007,70,1010,2023-05-22,848.71
8008,27,2031,2023-12-19,481.93
8009,89,2030,2023-10-04,371.23
8010,78,2465,2023-02-26,317.2
8011,35,1401,2023-10-14,786.22
8012,108,116,2023-06-05,818.03
8013,13,528,2023-11-19,920.66
8014,40,2061,2023-03-16,177.53
8015,59,1300,2023-12-05,604.52
8016,87,2043,2023-01-22,221.2
8017,110,857,2023-12-25,343.59
8018,102,579,2023-06-21,234.86
8019,61,1073,2023-05-06,929.98
8020,56,1517,2023-06-10,788.28
8021,88,698,2023-06-10,527.86
8022,52,887,2023-08-09,84.24
8023,50,1929,2023-09-28,311.37
8024,79,1248,2023-03-09,837.02
8025,26,328,2023-07-04,457.92
8026,52,2465,2023-09-10,628.82
8027,16,1537,2023-11-06,460.37
8028,28,1932,2023-06-23,722.99
8029,13,693,2023-02-07,468.51
8030,96,875,2023-09-15,561.35
8031,110,429,2023-08-16,237.93
8032,2,2278,2023-12-03,918.08
8033,102,821,2023-07-09,798.52
8034,77,840,2023-06-05,13.07
8035,116,667,2023-10-11,108.84
8036,109,2060,2023-02-08,612.91
8037,87,1274,2023-04-26,501.16
8038,17,1833,2023-03-23,547.15
8039,83,1578,2023-07-21,672.06
8040,72,1870,2023-07-02,513.6
8041,55,2099,2023-03-21,228.55
8042,96,1917,2023-11-05,751.19
8043,25,676,2023-06-21,28.45
8044,4,1538,2023-05-05,200.64
8045,1,1821,2023-02-13,283.01
8046,52,1880,2023-09-10,409.81
8047,106,49,2023-01-16,132.07
8048,115,413,2023-09-12,555.25
8049,54,2200,2023-07-13,170.22
8050,98,853,2023-09-19,43.86
8051,101,333,2023-09-11,234.49
8052,28,452,2023-04-11,643.4
8053,7,16,2023-04-03,831.51
8054,110,1721,2023-10-28,453.6
8055,51,1663,2023-01-13,634.02
8056,85,750,2023-04-13,723.97
8057,13,2423,2023-04-17,802.26
8058,6,1962,2023-07-21,91.76
8059,67,139,2023-02-18,428.53
8060,117,2418,2023-07-07,129.63
8061,64,768,2023-09-09,573.65
8062,74,1629,2023-06-10,203.07
8063,70,1296,2023-04-05,732.55
8064,95,440,2023-11-13,829.6
8065,21,1541,2023-10-13,42.17
8066,66,529,2023-07-20,591.27
8067,88,1889,2023-01-02,134.9
8068,102,823,2023-11-18,905.56
8069,73,2012,2023-01-14,679.02
8070,61,130,2023-05-01,211.0
8071,27,1997,2023-02-19,899.96
8072,61,826,2023-10-27,521.92
8073,55,1810,2023-05-30,765.28
8074,22,814,2023-09-05,896.59
8075,69,2407,2023-03-05,29.33
8076,107,11,2023-09-15,497.09
8077,110,1408,2023-11-28,686.0
8078,51,2296,2023-10-27,130.25
8079,14,74,2023-03-21,214.54
8080,10,1332,2023-10-12,612.66
8081,50,1152,2023-01-16,515.17
8082,44,1315,2023-02-15,442.73
8083,30,1979,2023-10-06,657.96
8084,24,903,2023-06-30,131.18
8085,95,1738,2023-09-19,521.85
8086,99,1133,2023-06-07,211.78
8087,4,1327,2023-01-27,974.89
8088,10,156,2023-05-28,657.24
8089,71,1971,2023-06-04,288.92
8090,90,2031,2023-06-16,263.12
8091,83,183,2023-12-08,277.62
8092,62,616,2023-11-16,646.81
8093,59,1373,2023-12-14,650.53
8094,57,926,2023-11-14,746.72
8095,25,262,2023-05-28,17.27
8096,101,1950,2023-08-27,220.93
8097,78,347,2023-06-08,216.03
8098,3,2498,2023-07-20,772.91
8099,44,921,2023-01-25,709.79
8100,95,989,2023-03-08,398.49
8101,66,1638,2023-11-14,811.14
8102,9,2093,2023-09-27,388.56
8103,10,2353,2023-12-24,382.75
8104,97,170,2023-11-26,838.64
8105,112,2126,2023-08-19,290.16
8106,101,1069,2023-10-15,497.48
8107,18,1234,2023-03-08,315.44
8108,89,1224,2023-06-08,458.06
8109,25,606,2023-09-12,94.72
8110,43,2490,2023-06-21,601.94
8111,114,2363,2023-02-03,676.18
8112,39,793,2023-09-22,31.45
8113,87,350,2023-10-23,860.89
8114,64,1668,2023-07-05,151.9
8115,21,1000,2023-11-12,608.49
8116,83,1215,2023-05-24,557.22
8117,62,494,2023-11-05,616.27
8118,50,2143,2023-09-05,253.91
8119,29,2182,2023-03-14,206.57
8120,66,2479,2023-09-20,510.14
8121,33,521,2023-05-29,707.23
8122,94,1761,2023-06-27,55.58
8123,43,563,2023-01-29,357.53
8124,106,1347,2023-12-27,334.88
8125,48,2435,2023-01-13,806.42
8126,1,1552,2023-04-20,499.73
8127,118,104,2023-01-27,923.56
8128,10,245,2023-01-21,693.91
8129,9,2100,2023-01-01,259.56
8130,30,1197,2023-01-10,320.28
8131,116,2136,2023-09-08,408.99
8132,36,142,2023-09-01,175.29
8133,111,1833,2023-07-07,737.19
8134,29,2316,2023-08-22,27.96
8135,13,1707,2023-04-30,947.82
8136,59,592,2023-03-05,421.77
8137,7,1721,2023-02-12,353.51
8138,94,1639,2023-07-03,554.03
8139,87,1780,2023-11-29,559.61
8140,20,1895,2023-09-12,244.94
8141,17,2129,2023-03-27,827.0
8142,20,940,2023-04-27,17.65
8143,60,1025,2023-03-05,538.72
8144,38,1682,2023-02-08,152.67
8145,105,712,2023-01-14,26.18
8146,90,994,2023-07-27,633.41
8147,44,2393,2023-08-17,232.89
8148,78,2339,2023-08-29,437.44
8149,25,1968,2023-01-21,742.02
8150,113,1867,2023-11-15,768.29
8151,115,599,2023-11-07,192.84
8152,80,1275,2023-03-28,79.23
8153,91,2361,2023-02-14,450.59
8154,36,1019,2023-11-15,252.21
8155,31,2269,2023-07-24,370.1
8156,59,948,2023-08-19,164.53
8157,33,1040,2023-04-13,226.79
8158,49,1591,2023-05-12,770.8
8159,100,2368,2023-07-22,900.18
8160,73,1210,2023-09-01,612.49
8161,33,362,2023-05-16,313.13
8162,21,1628,2023-01-17,760.28
8163,20,1673,2023-08-03,622.9
8164,19,697,2023-02-07,936.51
8165,40,941,2023-08-10,669.19
8166,70,771,2023-11-03,274.96
8167,35,351,2023-08-18,407.32
8168,48,2126,2023-05-24,573.55
8169,45,2071,2023-03-16,901.05
8170,94,1783,2023-03-04,373.31
8171,83,838,2023-04-21,291.0
8172,2,165,2023-10-22,419.72
8173,37,300,2023-06-16,336.61
8174,16,1478,2023-03-12,293.01
8175,79,2314,2023-03-27,253.92
8176,27,793,2023-07-03,380.48
8177,46,2265,2023-07-05,16.64
8178,58,2060,2023-05-02,450.45
8179,103,1765,2023-11-05,676.67
8180,56,1446,2023-03-12,138.66
8181,51,918,2023-08-27,639.88
8182,97,1788,2023-07-09,513.15
8183,47,667,2023-01-02,345.58
8184,97,1343,2023-11-06,69.69
8185,29,1792,2023-10-19,988.18
8186,9,620,2023-02-27,539.17
8187,114,708,2023-09-26,250.91
8188,85,1910,2023-07-06,673.55
8189,119,1889,2023-02-11,108.22
8190,91,1484,2023-11-22,113.24
8191,75,2298,2023-08-02,331.01
8192,1,408,2023-01-06,491.82
8193,96,1185,2023-12-27,503.15
8194,22,30,2023-02-14,487.36
8195,40,1753,2023-08-19,750.63
8196,73,446,2023-01-05,959.57
8197,12,1727,2023-12-26,290.72
8198,71,2423,2023-12-27,185.27
8199,117,2178,2023-03-19,722.39
8200,51,775,2023-01-04,291.61
8201,35,1203,2023-07-05,68.88
8202,93,1613,2023-11-11,781.13
8203,18,589,2023-07-19,268.32
8204,81,1452,2023-04-14,79.8
8205,49,2274,2023-04-18,771.7
8206,13,473,2023-07-22,614.88
8207,77,227,2023-08-10,305.74
8208,50,1465,2023-02-22,77.72
8209,117,715,2023-07-11,794.02
8210,35,2302,2023-06-27,621.63
8211,27,2068,2023-03-06,936.51
8212,2,82,2023-01-22,687.25
8213,101,1460,2023-12-02,714.67
8214,48,1238,2023-11-14,337.62
8215,75,1378,2023-02-22,640.99
8216,110,554,2023-12-16,404.28
8217,42,1113,2023-12-30,472.8
8218,70,1111,2023-02-24,401.48
8219,93,54,2023-08-08,28.97
8220,21,1350,2023-02-07,554.65
8221,1,2347,2023-11-03,763.71
8222,72,1217,2023-04-17,459.8
8223,91,2186,2023-05-03,243.34
8224,83,2106,2023-11-18,713.68
8225,104,1236,2023-05-17,421.07
8226,61,704,2023-01-09,598.15
8227,45,1508,2023-05-26,705.53
8228,5,984,2023-05-06,305.12
8229,9,197,2023-09-10,477.9
8230,109,2217,2023-06-23,43.35
8231,88,1244,2023-06-10,439.3
8232,8,573,2023-06-10,399.52
8233,9,2205,2023-05-13,926.21
8234,12,162,2023-12-25,691.65
8235,102,1120,2023-07-21,207.16
8236,58,609,2023-01-09,369.41
8237,84,2149,2023-12-26,808.65
8238,40,1973,2023-01-20,321.25
8239,7,787,2023-04-24,623.06
8240,108,897,2023-08-15,822.34
8241,107,2422,2023-08-22,50.79
8242,24,2275,2023-02-25,537.4
8243,85,1961,2023-03-11,466.82
8244,106,2430,2023-04-17,34.6
8245,68,524,2023-11-24,467.33
8246,120,1776,2023-11-14,24.03
8247,68,736,2023-05-21,553.57
8248,8,665,2023-04-02,895.04
8249,75,2000,2023-03-02,117.12
8250,46,392,2023-09-01,734.98
8251,82,1822,2023-10-04,445.92
8252,12,1279,2023-10-08,297.27
8253,100,1896,2023-06-21,778.57
8254,103,1872,2023-07-30,548.6
8255,8,1590,2023-12-23,569.8
8256,16,807,2023-10-29,616.68
8257,97,347,2023-09-03,114.04
8258,29,973,2023-05-14,727.82
8259,54,320,2023-05-10,895.56
8260,81,196,2023-01-20,762.95
8261,54,2404,2023-03-10,436.56
8262,45,848,2023-05-15,325.84
8263,59,1623,2023-12-17,335.13
8264,20,359,2023-06-11,151.22
8265,107,627,2023-01-06,102.99
8266,110,1539,2023-06-26,367.15
8267,7,2244,2023-04-02,199.49
8268,48,207,2023-01-20,68.66
8269,8,1365,2023-03-07,391.55
8270,110,2381,2023-07-11,771.15
8271,79,2427,2023-11-28,910.89
8272,68,2176,2023-11-16,719.11
8273,16,1057,2023-11-14,929.21
8274,78,7,2023-07-11,245.43
8275,38,2310,2023-05-27,273.23
8276,117,1771,2023-07-19,523.05
8277,20,1258,2023-09-25,873.54
8278,70,850,2023-02-04,509.64
8279,103,607,2023-01-13,327.45
8280,99,816,2023-03-06,557.75
8281,30,44,2023-07-27,627.95
8282,86,281,2023-05-05,606.63
8283,93,1319,2023-03-15,208.42
8284,69,1568,2023-11-06,805.68
8285,19,1542,2023-06-15,48.43
8286,10,257,2023-05-08,844.71
8287,67,1421,2023-07-31,908.81
8288,57,197,2023-05-21,470.32
8289,88,1513,2023-10-09,485.71
8290,38,539,2023-04-28,967.29
8291,38,2078,2023-08-17,488.91
8292,117,2380,2023-04-22,949.47
8293,10,1201,2023-06-30,143.73
8294,36,743,2023-10-10,921.11
8295,36,1489,2023-10-21,115.56
8296,88,355,2023-07-07,630.54
8297,80,2086,2023-09-10,618.06
8298,108,1225,2023-12-02,776.88
8299,106,178,2023-04-24,28.89
8300,58,2046,2023-11-24,464.23
8301,3,2378,2023-03-30,306.41
8302,9,1905,2023-10-07,804.37
8303,56,2420,2023-06-27,798.05
8304,88,2370,2023-09-09,539.49
8305,60,803,2023-06-18,90.78
8306,76,1499,2023-07-10,594.81
8307,36,2054,2023-05-12,773.66
8308,17,1303,2023-08-22,893.6
8309,55,2084,2023-12-21,701.4
8310,7,595,2023-09-02,850.22
8311,27,381,2023-10-13,609.77
8312,89,929,2023-11-28,884.87
8313,9,2195,2023-07-04,959.97
8314,70,1957,2023-04-26,468.44
8315,18,2337,2023-08-09,122.24
8316,101,2082,2023-06-04,990.07
8317,78,1654,2023-01-20,241.36
8318,112,485,2023-03-31,334.67
8319,96,6,2023-01-01,424.88
8320,32,571,2023-06-24,376.41
8321,3,1622,2023-03-13,167.95
8322,16,852,2023-10-13,504.6
8323,21,1501,2023-01-04,184.57
8324,110,64,2023-05-08,572.24
8325,77,1779,2023-02-17,692.25
8326,64,755,2023-09-04,849.17
8327,4,2253,2023-07-17,762.93
8328,48,2132,2023-11-18,47.15
8329,6,2387,2023-03-02,591.51
8330,96,2086,2023-03-18,495.04
8331,60,520,2023-11-07,628.25
8332,99,2440,2023-07-13,795.87
8333,9,12,2023-05-23,323.02
8334,110,1803,2023-10-17,63.25
8335,57,1481,2023-12-05,639.41
8336,31,530,2023-01-11,522.7
8337,54,1899,2023-03-13,237.24
8338,53,1414,2023-01-02,802.18
8339,87,2064,2023-09-30,282.93
8340,78,1044,2023-01-23,735.78
8341,118,1858,2023-12-05,877.24
8342,12,1249,2023-12-04,109.03
8343,75,1455,2023-10-02,74.25
8344,49,1333,2023-04-05,436.76
8345,48,752,2023-02-17,586.53
8346,32,962,2023-05-18,832.38
8347,95,933,2023-08-29,709.57
8348,25,2432,2023-08-31,900.58
8349,110,188,2023-10-01,9.79
8350,62,188,2023-05-26,882.3
8351,18,834,2023-11-06,88.91
8352,52,1098,2023-11-05,282.63
8353,75,1266,2023-04-27,318.0
8354,84,547,2023-08-16,337.69
8355,108,1249,2023-05-28,595.56
8356,53,445,2023-02-13,6.41
8357,76,1238,2023-08-26,395.82
8358,79,1226,2023-10-18,35.98
8359,66,1900,2023-07-12,824.66
8360,34,394,2023-11-06,210.93
8361,39,2068,2023-08-02,754.19
8362,75,554,2023-01-12,589.22
8363,32,465,2023-06-24,508.45
8364,90,114,2023-02-14,656.04
8365,73,1441,2023-05-06,514.25
8366,102,469,2023-08-12,321.98
8367,4,1780,2023-12-31,37.34
8368,34,797,2023-06-09,745.8
8369,65,842,2023-04-10,546.52
8370,98,79,2023-08-02,828.77
8371,7,555,2023-09-07,109.49
8372,87,1184,2023-01-26,571.62
8373,41,137,2023-07-20,815.4
8374,21,1058,2023-11-05,681.56
8375,44,2315,2023-03-20,345.61
8376,114,2262,2023-04-26,473.9
8377,50,76,2023-03-23,30.33
8378,70,397,2023-05-13,802.95
8379,7,55,2023-05-04,492.66
8380,2,1177,2023-03-06,825.68
8381,25,958,2023-04-11,152.98
8382,24,1312,2023-03-26,465.21
8383,36,1676,2023-08-30,327.41
8384,82,1247,2023-05-03,977.93
8385,45,2386,2023-06-14,776.75
8386,22,561,2023-11-06,759.89
8387,67,1854,2023-11-05,83.92
8388,41,1687,2023-08-23,25.54
8389,44,2349,2023-12-21,934.37
8390,9,846,2023-12-07,374.11
8391,48,939,2023-01-23,367.27
8392,112,1167,2023-08-02,296.8
8393,39,287,2023-03-22,179.9
8394,96,1014,2023-05-20,80.36
8395,89,1661,2023-02-07,951.79
8396,111,419,2023-06-19,18.81
8397,86,57,2023-09-25,487.74
8398,41,529,2023-05-22,250.99
8399,107,1979,2023-04-04,343.21
8400,26,1305,2023-12-02,386.23
8401,95,275,2023-01-05,376.63
8402,82,2000,2023-02-15,175.62
8403,34,1453,2023-08-18,61.45
8404,37,1659,2023-10-30,194.66
8405,24,2281,2023-11-13,31.86
8406,31,2395,2023-06-26,418.35
8407,42,765,2023-11-30,886.0
8408,36,1290,2023-08-15,921.02
8409,117,2323,2023-06-21,777.83
8410,113,209,2023-05-15,762.35
8411,77,785,2023-08-10,238.88
8412,74,1107,2023-07-17,331.83
